,Question,Mark Scheme,Response
76,"With the aid of a diagram(s), explain one demand factor and one supply factor that would cause the value of a currency in a floating exchange rate system to depreciate. [8].","a

With the aid of a diagram(s), explain one demand factor and one supply factor that would cause the value of a currency in a floating exchange rate system to depreciate. For Knowledge and Understanding For correct diagram: Axes correctly labelled: P/Q of currency. (1 mark) (The vertical axis needs to make it clear that it is an exchange rate) Market equilibrium shown. (1 mark)
2 marks maximum
For Application Explanation of one reason for a fall in demand (Up to 3 marks) (1 mark for identification of a relevant factor; up to 2 marks for a detailed explanation) Explanation of one reason for an increase in supply (Up to 3 marks) (1 mark for identification of a relevant factor; up to 2 marks for a detailed explanation)
6 marks maximum

8

A fall in demand for a currency could be caused by a:

the goods and services of a country are demanded less
a country’s interest rate is decreased An increase in the supply of a currency could be caused by:
an increase in interest rates in other countries
imported products are demanded more

Note: the question specifically refers to the depreciation of an exchange rate


","In a floating exchange rate system, the value of a currency is determined by the interaction of demand and supply in the foreign exchange market. Depreciation occurs when the currency’s price falls relative to another currency, which can be caused by a decrease in demand or an increase in supply. One demand factor that could lead to depreciation is a decline in foreign demand for domestic goods and services. If exports fall due to weaker global demand or reduced competitiveness, foreign buyers require fewer units of the domestic currency to purchase these goods. This reduces the demand for the currency, shifting the demand curve leftward. DIAGRAM: The demand curve for the currency shifts from D1 to D2, intersecting the supply curve at a lower equilibrium exchange rate (e.g., from E1 to E2). The leftward shift illustrates how reduced export demand lowers the currency’s value.

A supply factor contributing to depreciation could be an increase in domestic demand for imported goods. If households and firms purchase more imports, they supply more of their domestic currency to the foreign exchange market to acquire foreign currencies needed for these transactions. This increases the supply of the domestic currency, shifting the supply curve rightward. DIAGRAM: The supply curve shifts from S1 to S2, intersecting the demand curve at a lower equilibrium exchange rate (e.g., from E1 to E2). The rightward shift demonstrates how higher import demand raises the quantity of the currency supplied, driving its value down.

The extent of depreciation depends on the price elasticity of demand and supply for the currency. If demand is inelastic, a leftward shift may cause a proportionally larger fall in the exchange rate. Similarly, if supply is highly elastic, a rightward shift could lead to significant depreciation. Additionally, government intervention through foreign exchange reserves or interest rate adjustments might counteract these shifts, limiting the currency’s decline. However, in a pure floating system without intervention, market forces would fully determine the outcome. Thus, while demand and supply factors can explain depreciation, the actual magnitude depends on these contextual factors."
77,"With the aid of diagrams, explain how consumer surplus is affected by a decrease in the price of a luxury product with many substitutes, and of an essential product with few substitutes. [8]","a

With the aid of diagrams, explain how consumer surplus is affected by a decrease in the price of a luxury product with many substitutes, and of an essential product with few substitutes. For Knowledge and Understanding For correct diagram: Axes correctly labelled: P/Q (1 mark) Existence of consumer surplus (1 mark)
2 marks maximum
For Application How consumer surplus is affected by a decrease in the price of a luxury product with many substitutes: elastic PED. (Up to 3 marks) How consumer surplus is affected by a decrease in the price of an essential product with few substitutes: inelastic PED’ (Up to 3 marks)
6 marks maximum

8
A decrease in the price of a product will increase the consumer surplus as more consumers are willing to pay the lower price. The extent of this will depend on the price elasticity of demand for a product. In the case of a luxury product with many substitutes, PED will be elastic. In the case of an essential product with few substitutes, PED will be inelastic.

","Consumer surplus is the difference between the maximum price consumers are willing to pay for a good and the actual market price they pay. A decrease in price generally increases consumer surplus, but the magnitude of this change depends on the price elasticity of demand (PED), which varies between luxury goods with many substitutes and essential goods with few substitutes.  

For a luxury product with many substitutes, demand is price elastic. DIAGRAM: A demand curve with relatively flat slope, initial price P1 and new lower price P2. The original consumer surplus is the area below the demand curve and above P1. When price falls to P2, the quantity demanded increases significantly from Q1 to Q2 due to high substitutability. The new consumer surplus expands to a larger area below the demand curve and above P2. This expansion occurs because the lower price not only benefits existing consumers (who now pay less) but also attracts new consumers who were previously priced out of the market. The elastic nature of demand ensures that the proportional increase in quantity demanded outweighs the proportional price decrease, leading to a substantial rise in consumer surplus.  

For an essential product with few substitutes, demand is price inelastic. DIAGRAM: A steep demand curve, initial price P1 and new lower price P2. The original consumer surplus is the area below the demand curve and above P1. When price falls to P2, the quantity demanded rises only slightly from Q1 to Q2, as consumers cannot easily substitute the good. The new consumer surplus still increases but to a lesser extent compared to the luxury good. Existing consumers gain from paying a lower price, but the limited increase in quantity demanded means fewer new consumers enter the market. The inelastic demand causes the proportional change in quantity demanded to be smaller than the proportional price decrease, resulting in a relatively modest rise in consumer surplus.  

The difference in outcomes stems from how PED influences the responsiveness of quantity demanded to price changes. Elastic demand (luxury goods) amplifies the effect of price reductions on consumer surplus, while inelastic demand (essential goods) dampens it. This demonstrates that the price elasticity of demand is critical in determining the distributional impact of price changes on consumer welfare."
78,"Explain whether private goods, free goods and public goods will all be sold in a free market economy. [8]","a

Explain whether private goods, free goods and public goods will all be sold in a free market economy. For Knowledge and Understanding For knowledge and understanding of private goods, free goods and public goods. Up to 2 marks) For knowledge and understanding of just two types of good.  (Up to 1 mark)
2 marks maximum
For Application Explanation of the market mechanism in relation to the three types of good  Up to 2 marks for an explanation of each type of good)
6 marks maximum

8
Free goods are not sold in a free market economy: • are not scarce and so do not have a market price attached to them • the supply equals the demand at zero price • have no property rights associated with them • require no factors of production for their enjoyment Private goods are sold in a free market economy: • economic goods that are consumed by an individual for their own benefit • there is rivalry in consumption, i.e. when a product is consumed by one person, it cannot be consumed by another • there is excludability in consumption, i.e. when a product is consumed by one person, all others are excluded from it Public goods are not sold in a free market economy: • are non-rival • are non-excludable • are non-rejectable Examples of free goods: air, sunshine Examples of private goods: most products in an economy, such as food and clothing; can include examples of merit goods/demerit goods Examples of public goods: street lighting, defence and police

","In a free market economy, private goods, free goods, and public goods differ significantly in their production and distribution due to their distinct characteristics. Private goods are both excludable and rivalrous. Excludability means access can be restricted to paying consumers, while rivalry implies one person’s consumption reduces availability for others. These features create a profit incentive for private firms to produce such goods, as they can charge prices that cover costs and generate revenue. For instance, food and clothing are sold in markets because suppliers can exclude non-payers, and consumption by one individual precludes simultaneous use by another. This aligns with the price mechanism, where supply and demand interact to allocate resources efficiently.  

Free goods, by contrast, are non-scarce and abundant in nature, such as air or sunlight. They lack opportunity costs, as their supply exceeds demand at zero price. Since no payment is required to access them, they are not traded in markets. Property rights do not apply to free goods, and their enjoyment does not involve production costs. Even if attempts were made to sell them, the absence of scarcity means consumers have no incentive to pay, rendering market transactions unnecessary.  

Public goods, however, are non-excludable and non-rivalrous. National defense and street lighting exemplify this, as individuals cannot be excluded from their benefits, and one person’s use does not diminish availability for others. The free-rider problem arises here: consumers have no incentive to pay for these goods, as they can benefit regardless of contribution. Without enforceable property rights or a mechanism to charge users, private firms lack the profit motive to provide public goods, leading to market failure.  

The likelihood of these goods being sold in a free market depends on their inherent characteristics. Private goods will always be traded due to excludability and rivalry, which enable price determination and profit. Free goods and public goods, however, face fundamental barriers. Free goods lack scarcity, while public goods suffer from non-excludability. Although technological advancements might theoretically enable exclusion for certain public goods—such as encrypted broadcasts—this contradicts their definitional traits. Similarly, if free goods like clean air become scarce due to pollution, they may transition into economic goods with market prices. Yet, in a pure free market, such transformations rely on external factors beyond the system’s natural operation. Thus, only private goods are consistently sold, while free and public goods remain outside market transactions under standard conditions."
79,Explain what is meant by deflation and use aggregate demand and aggregate supply diagrams to explain how it might arise in an economy. [8],"a
Explain what is meant by deflation and use aggregate demand and aggregate supply diagrams to explain how it might arise in an economy. For knowledge and understanding of the meaning of deflation. Deflation is a sustained fall (1 mark) in the general price level (1 mark) One mark maximum for stating it is the opposite ofinflation/negative inflation ( up to 2 marks max for KU) And application that uses an appropriate and accurate diagram to show how deflation might be caused by a fall in aggregate demand. For an explanation why AD may fall (1 mark) a diagram that shows the resulting change in general price level (1 mark) and explains how this causes deflation (1 mark) (up to 3 marks) And application that uses an appropriate and accurate diagram to show how deflation might be caused by a rise in aggregate supply. For an explanation as to why AS may increase (1 mark) a diagram that shows the resulting change in general price level (1 mark) and explains how this causes deflation  (1 mark) (up to 3 marks)
8
Do not reward ‘micro’ diagrams showing S/D, P/Q Reasons why AD may fall include: fall in either C, I, G, X or rise in M. Reasons why AS may rise include: increased investment, falling costs

","Deflation refers to a sustained decrease in the general price level across an economy over a period of time. It occurs when the average prices of goods and services decline continuously, leading to negative inflation rates. Deflation is distinct from temporary price reductions in specific sectors, as it reflects a persistent and economy-wide trend. (DIAGRAM: A standard aggregate demand and aggregate supply model with price level on the vertical axis and real output on the horizontal axis.) Deflation can arise through two primary mechanisms: a contraction in aggregate demand or an expansion in aggregate supply.  

A fall in aggregate demand (AD) may result from reduced consumption, investment, government spending, or net exports. For instance, if households increase savings due to economic uncertainty, consumption expenditure decreases. This shifts the AD curve leftward from AD1 to AD2. In the diagram, this leftward shift reduces equilibrium output from Y1 to Y2 and lowers the price level from P1 to P2, causing deflation. Similarly, a decline in business confidence could reduce investment, further contracting AD.  

Alternatively, deflation might stem from an increase in aggregate supply (AS). Improved productivity, technological advancements, or lower input costs reduce production costs for firms. This shifts the AS curve rightward from AS1 to AS2. In the diagram, the rightward shift raises equilibrium output from Y1 to Y2 but lowers the price level from P1 to P2, generating deflation. For example, falling energy prices could lower transportation and manufacturing costs, enabling firms to supply more goods at lower prices.  

Whether these mechanisms lead to sustained deflation depends on several factors. The magnitude and persistence of AD contraction or AS expansion are critical: small, temporary shifts may not cause prolonged deflation. The price elasticity of supply also matters—if AS is highly elastic, supply-side deflation is more pronounced. Additionally, demand-side deflation may trigger a deflationary spiral if falling prices discourage spending, whereas supply-side deflation could reflect positive economic growth. Consequently, the causes and consequences of deflation vary, depending on the interplay of demand and supply dynamics in the economy."
80,"Explain how the concept of cross-elasticity of demand can be used to distinguish between goods that are substitutes, those that are complements and those that have no relationship. [8].","a
Explain how the concept of cross-elasticity of demand can be used to distinguish between goods that are substitutes, those that are complements and those that have no relationship. For knowledge and understanding of the concept of cross elasticity of demand. What it measures (1 mark) and the formula (1 mark) And application explaining that a positive value indicates a substitute (1 mark) and explains why (1 mark)And explains that a negative value indicates a complement (1 mark) and why (1 mark)And explains that a value of zero indicates unrelated goods (1 mark) and why (1 mark)
8
For knowledge and understanding, the candidate must display an awareness of the idea of ‘responsiveness’ as well as an accurate formula

","Cross-elasticity of demand measures the responsiveness of the quantity demanded of one good to a change in the price of another good. Its formula is the percentage change in quantity demanded of Good A divided by the percentage change in price of Good B. A positive cross-elasticity value indicates that the two goods are substitutes. This occurs because an increase in the price of Good B leads consumers to switch their demand to Good A, increasing its quantity demanded. For instance, if the price of butter rises, consumers may purchase more margarine instead, reflecting the substitutable nature of these goods. The higher the positive value, the closer the substitutes, as the demand for Good A becomes more sensitive to price changes in Good B.  

A negative cross-elasticity value signifies complementary goods. Here, a price increase for Good B reduces the quantity demanded of Good A, as the two goods are consumed together. For example, a rise in the price of printers would likely decrease demand for ink cartridges, since fewer printers purchased means less need for complementary ink. The negative relationship arises because the higher cost of one good discourages joint consumption of both. The magnitude of the negative value reflects the strength of this interdependence.  

A cross-elasticity value of zero suggests no relationship between the goods. Changes in the price of Good B have no measurable impact on the quantity demanded of Good A, indicating they are unrelated. This could occur when goods serve entirely independent purposes, with no substitution or complementary effects influencing consumer behaviour.  

The distinction between substitutes, complements, and unrelated goods using cross-elasticity depends on the magnitude and consistency of the measured values. A high positive or negative value confirms a strong substitute or complementary relationship, while values close to zero imply weak or no connections. However, cross-elasticity assumes ceteris paribus conditions, meaning other factors influencing demand—such as consumer preferences or income changes—must remain constant for accurate interpretation. Additionally, time lags may affect responsiveness, as adjustments in consumption patterns might occur gradually rather than immediately. Despite these considerations, cross-elasticity remains a key tool for categorising goods based on their demand interdependencies."
81,"In 2018 the UK government, concerned about the rise in obesity, particularly amongst young people, imposed a tax on producers of sugar-sweetened drinks.

State what is meant by a demerit good, and with the help of a diagram(s) explain how a tax on producers can improve the allocation of resources in the market for sugar-sweetened drinks. [8]","a
In 2018 the UK government, concerned about the rise in obesity, particularly amongst young people, imposed a tax on producers of sugar-sweetened drinks. State what is meant by a demerit good, and with the help of a diagram(s) explain how a tax on producers can improve the allocation of resources in the market for sugar-sweetened drinks.For knowledge and understanding of a demerit good which explains that the term refers to a good that has the cost of consumption underestimated/worse for the consumer than they realise/because of information failure (1 mark) and is overconsumed (1 mark) Application that uses a correctly labelled diagram to explain the impact of an indirect tax on price and quantity. Diagram showing a left shift in the S curve (1 mark) the fall in quantity consumed (1 mark) and the increase in price (1 mark) (up to 3 marks)An explanation that the tax is increasing the cost of production for producers (1 mark), which increases the price and reduces the consumption (1 mark) which removes the market failure/problem of information failure/improves the allocation of resources (1 mark) (up to 3 marks)
8
The answer provided must show knowledge and understanding that a demerit good is one that is worse for the consumer than they realise because of information failure. The diagram(s) should show that demerit goods are under-priced and over consumed and also how a tax can improve allocation.

","A demerit good is a good which is considered to be harmful to consumers beyond their own perception, leading to overconsumption. This occurs due to information failure, where consumers underestimate the private costs of consumption, such as long-term health risks, or are unaware of the negative externalities imposed on society, such as increased healthcare costs. For example, sugar-sweetened drinks may be overconsumed if individuals do not fully account for the health consequences of excessive sugar intake, resulting in a misallocation of resources where the market equilibrium quantity exceeds the socially optimal level.  

(DIAGRAM: A supply and demand diagram with two supply curves. The initial supply curve S1 intersects demand curve D at equilibrium price P1 and quantity Q1. A tax shifts the supply curve left to S2, intersecting demand at a higher price P2 and lower quantity Q2. A marginal social cost curve MSC is drawn above S1, showing the socially optimal quantity Qopt where MSC intersects demand.)  

In a free market, producers base supply on private costs, leading to overproduction at Q1. The tax increases producers’ costs, shifting the supply curve from S1 to S2. This raises the market price from P1 to P2 and reduces quantity from Q1 to Q2. The tax internalises the externality by aligning private costs with social costs, moving output closer to Qopt, where marginal social cost equals marginal social benefit. The reduction in quantity from Q1 to Q2 eliminates part of the deadweight loss triangle between MSC and the demand curve, improving allocative efficiency. By raising prices, the tax also signals the true cost of consumption to consumers, partially addressing information failure and discouraging overconsumption.  

The effectiveness of the tax depends on the price elasticity of demand for sugary drinks. If demand is inelastic, the quantity reduction may be limited, requiring a higher tax rate to achieve Qopt. Additionally, the tax’s success relies on accurate measurement of external costs to set the tax equal to the marginal external cost. Producers may also absorb part of the tax rather than passing it fully to consumers, weakening the price signal. However, despite these limitations, the tax shifts the market toward a more efficient outcome by accounting for previously ignored social costs."
82,"With the aid of a diagram(s), explain one demand factor and one supply factor that would cause the value of a currency in a floating exchange rate system to depreciate. [8].","a

With the aid of a diagram(s), explain one demand factor and one supply factor that would cause the value of a currency in a floating exchange rate system to depreciate. For Knowledge and Understanding For correct diagram: Axes correctly labelled: P/Q of currency. (1 mark) (The vertical axis needs to make it clear that it is an exchange rate) Market equilibrium shown. (1 mark)
2 marks maximum
For Application Explanation of one reason for a fall in demand (Up to 3 marks) (1 mark for identification of a relevant factor; up to 2 marks for a detailed explanation) Explanation of one reason for an increase in supply (Up to 3 marks) (1 mark for identification of a relevant factor; up to 2 marks for a detailed explanation)
6 marks maximum

8

A fall in demand for a currency could be caused by a:

the goods and services of a country are demanded less
a country’s interest rate is decreased An increase in the supply of a currency could be caused by:
an increase in interest rates in other countries
imported products are demanded more

Note: the question specifically refers to the depreciation of an exchange rate


","In a floating exchange rate system, the value of a currency is determined by the interaction of demand and supply. A depreciation occurs when the currency’s value falls relative to another currency. One demand factor causing depreciation is a decrease in foreign demand for a country’s exports. If the goods and services produced domestically become less competitive internationally—due to factors like inferior quality, higher relative prices, or shifting consumer preferences—foreign buyers will purchase fewer exports. This reduces the demand for the domestic currency, as foreign buyers need less of it to pay for exports. DIAGRAM: A demand and supply diagram for the currency market. The vertical axis represents the exchange rate (e.g., units of foreign currency per domestic currency), and the horizontal axis shows the quantity of domestic currency. The initial equilibrium is at the intersection of demand curve D1 and supply curve S1. A leftward shift of the demand curve to D2 results in a lower equilibrium exchange rate, illustrating depreciation. The diagram shows that reduced export demand decreases demand for the currency, lowering its value.  

A supply factor leading to depreciation is an increase in the domestic demand for imports. If consumers and firms increase spending on foreign goods and services, more domestic currency is sold to purchase foreign currencies needed to pay for imports. This increases the supply of the domestic currency in the foreign exchange market. DIAGRAM: In the same currency market diagram, the supply curve shifts rightward from S1 to S2. At the new equilibrium, the exchange rate falls further, demonstrating how higher import demand increases currency supply, exacerbating depreciation. The combined effect of reduced demand and increased supply amplifies the currency’s decline.  

The extent of depreciation depends on the price elasticity of demand and supply for the currency. If demand for exports is inelastic, a small decline in exports may cause a sharp fall in currency value. Similarly, if import demand is highly elastic, increased imports could lead to a significant rise in currency supply. Additionally, speculative behavior or central bank interventions might counteract market forces, moderating depreciation. Thus, while demand and supply factors directly influence exchange rates, the magnitude of the effect is contingent on market responsiveness and external interventions."
83,"With the aid of diagrams, explain how consumer surplus is affected by a decrease in the price of a luxury product with many substitutes, and of an essential product with few substitutes. [8]","a

With the aid of diagrams, explain how consumer surplus is affected by a decrease in the price of a luxury product with many substitutes, and of an essential product with few substitutes. For Knowledge and Understanding For correct diagram: Axes correctly labelled: P/Q (1 mark) Existence of consumer surplus (1 mark)
2 marks maximum
For Application How consumer surplus is affected by a decrease in the price of a luxury product with many substitutes: elastic PED. (Up to 3 marks) How consumer surplus is affected by a decrease in the price of an essential product with few substitutes: inelastic PED’ (Up to 3 marks)
6 marks maximum

8
A decrease in the price of a product will increase the consumer surplus as more consumers are willing to pay the lower price. The extent of this will depend on the price elasticity of demand for a product. In the case of a luxury product with many substitutes, PED will be elastic. In the case of an essential product with few substitutes, PED will be inelastic.

","Consumer surplus represents the difference between the maximum price consumers are willing to pay for a good and the actual market price they pay. A decrease in price generally increases consumer surplus, as consumers pay less for the same quantity or purchase more units at the lower price. The magnitude of this increase depends on the price elasticity of demand (PED), which measures the responsiveness of quantity demanded to price changes. DIAGRAM: For both goods, the demand curve is plotted with price (P) on the vertical axis and quantity (Q) on the horizontal axis. Consumer surplus is the area between the demand curve and the market price.

For a luxury product with many substitutes, demand is highly price elastic. The demand curve is relatively flat, indicating that consumers are highly responsive to price changes. DIAGRAM: A downward-sloping, shallow demand curve intersects the original price (P1) and the lower price (P2). The original consumer surplus is the triangle above P1 and below the demand curve. When the price falls to P2, the quantity demanded rises sharply from Q1 to Q2. The new consumer surplus expands significantly, forming a larger trapezoid. This expansion occurs because the lower price allows more consumers to buy the product, and existing consumers benefit from paying less. The elastic nature of demand ensures that the increase in quantity demanded is proportionally larger than the price reduction, amplifying the growth in consumer surplus.

For an essential product with few substitutes, demand is price inelastic. The demand curve is steep, as consumers are less responsive to price changes. DIAGRAM: A steep demand curve intersects P1 and P2. The initial consumer surplus is the area above P1. When the price decreases to P2, quantity demanded increases only slightly from Q1 to Q2. The new consumer surplus increases primarily due to the lower price, rather than a substantial rise in quantity. The inelastic nature of demand means that the proportional increase in quantity demanded is smaller than the price reduction. Consequently, the expansion of consumer surplus is driven more by the price reduction itself than by higher sales volumes. 

In conclusion, while both goods experience an increase in consumer surplus after a price decrease, the extent differs due to PED. Luxuries with elastic demand see a larger surplus expansion from increased sales, whereas essentials with inelastic demand see a smaller increase, predominantly from lower prices."
84,"Explain whether private goods, free goods and public goods will all be sold in a free market economy. [8]","a

Explain whether private goods, free goods and public goods will all be sold in a free market economy. For Knowledge and Understanding For knowledge and understanding of private goods, free goods and public goods. Up to 2 marks) For knowledge and understanding of just two types of good.  (Up to 1 mark)
2 marks maximum
For Application Explanation of the market mechanism in relation to the three types of good  Up to 2 marks for an explanation of each type of good)
6 marks maximum

8
Free goods are not sold in a free market economy: • are not scarce and so do not have a market price attached to them • the supply equals the demand at zero price • have no property rights associated with them • require no factors of production for their enjoyment Private goods are sold in a free market economy: • economic goods that are consumed by an individual for their own benefit • there is rivalry in consumption, i.e. when a product is consumed by one person, it cannot be consumed by another • there is excludability in consumption, i.e. when a product is consumed by one person, all others are excluded from it Public goods are not sold in a free market economy: • are non-rival • are non-excludable • are non-rejectable Examples of free goods: air, sunshine Examples of private goods: most products in an economy, such as food and clothing; can include examples of merit goods/demerit goods Examples of public goods: street lighting, defence and police

","In a free market economy, private goods, free goods, and public goods are unlikely to all be sold due to their distinct characteristics and the market’s reliance on price mechanisms. Private goods, such as food and clothing, are rivalrous and excludable. Rivalry means consumption by one individual reduces availability for others, while excludability allows suppliers to restrict access to paying customers. These traits enable private goods to generate revenue, incentivizing firms to produce them. The price mechanism allocates these goods efficiently, as consumers signal demand through willingness to pay, and producers respond by supplying quantities where marginal cost equals marginal revenue. For example, a bakery sells bread to those willing to pay, excluding non-payers and ensuring rivalry through limited stock. This aligns with market dynamics, ensuring private goods are consistently sold.

Free goods, such as air or sunlight, are not sold in a free market because they are non-scarce and have zero opportunity cost. Their unlimited supply means demand does not exceed availability at a zero price, eliminating the need for exchange. Since free goods require no factors of production for consumption and lack property rights, there is no incentive for firms to produce or sell them. Even if attempts were made to commercialise free goods, consumers would resist paying for resources naturally available without cost, rendering such markets unsustainable.

Public goods, including national defence or street lighting, are non-rival and non-excludable. Non-rivalry allows simultaneous consumption without diminishing utility, while non-excludability prevents suppliers from restricting access to paying customers. This creates a free-rider problem, where individuals benefit without contributing, undermining profit motives. Private firms cannot charge users directly, leading to underprovision or absence in a free market. For instance, a private firm providing street lighting cannot exclude non-payers from its benefits, resulting in insufficient revenue to cover costs. Consequently, public goods rely on government intervention for provision, as markets fail to allocate them efficiently.

The extent to which these goods are sold depends on the strictness of their definitions and market adaptations. Quasi-public goods, which possess partial rivalry or excludability, might be provided privately if technological solutions enable exclusion, such as toll roads using electronic barriers. Similarly, club goods, like streaming services, demonstrate how excludability can be artificially imposed through subscriptions. However, pure public goods remain unviable in free markets. Additionally, cultural shifts or increased scarcity could theoretically transform free goods into economic goods, though this is rare. Ultimately, a free market predominantly supplies private goods, while public and free goods require alternative allocation methods."
85,Explain what is meant by deflation and use aggregate demand and aggregate supply diagrams to explain how it might arise in an economy. [8],"a
Explain what is meant by deflation and use aggregate demand and aggregate supply diagrams to explain how it might arise in an economy. For knowledge and understanding of the meaning of deflation. Deflation is a sustained fall (1 mark) in the general price level (1 mark) One mark maximum for stating it is the opposite ofinflation/negative inflation ( up to 2 marks max for KU) And application that uses an appropriate and accurate diagram to show how deflation might be caused by a fall in aggregate demand. For an explanation why AD may fall (1 mark) a diagram that shows the resulting change in general price level (1 mark) and explains how this causes deflation (1 mark) (up to 3 marks) And application that uses an appropriate and accurate diagram to show how deflation might be caused by a rise in aggregate supply. For an explanation as to why AS may increase (1 mark) a diagram that shows the resulting change in general price level (1 mark) and explains how this causes deflation  (1 mark) (up to 3 marks)
8
Do not reward ‘micro’ diagrams showing S/D, P/Q Reasons why AD may fall include: fall in either C, I, G, X or rise in M. Reasons why AS may rise include: increased investment, falling costs

","Deflation refers to a sustained decrease in the general price level across an economy over a period of time. This is distinct from temporary price fluctuations or disinflation, which describes a slowdown in the rate of inflation. Deflation occurs when the average prices of goods and services decline persistently, often linked to reduced economic activity or shifts in production costs.  

Deflation can arise from a contraction in aggregate demand. Aggregate demand represents the total spending on goods and services in an economy and is composed of consumption, investment, government spending, and net exports. A fall in any of these components could reduce aggregate demand. For example, if households increase savings due to economic uncertainty, consumption declines, shifting the aggregate demand curve leftward. (DIAGRAM: A leftward shift of the aggregate demand curve from AD1 to AD2.) This reduction in demand leads to a new equilibrium at a lower price level (P1 to P2) and lower real output. If this contraction is prolonged, it results in deflation as firms lower prices to clear excess supply amid weaker demand.  

Alternatively, deflation may stem from an expansion in aggregate supply. Aggregate supply reflects the total output firms are willing to produce at different price levels. Improvements in productivity, technological advancements, or reductions in input costs—such as lower wages or energy prices—can shift the aggregate supply curve to the right. (DIAGRAM: A rightward shift of the short-run aggregate supply curve from SRAS1 to SRAS2.) This increase in supply lowers the price level (P1 to P2) while raising real output. If such supply-side improvements persist, the general price level may continue falling, causing deflation. For instance, sustained efficiency gains in manufacturing could enable firms to produce more at lower costs, passing savings to consumers through price reductions.  

The likelihood of deflation depends on the magnitude and duration of these shifts. A sharp, sustained demand contraction—such as a prolonged recession—may deepen deflationary pressures. Similarly, rapid or continuous supply expansions, particularly in key industries, could amplify price declines. However, the interplay between demand and supply dynamics also matters; simultaneous shifts in both curves may offset or exacerbate price changes. Central banks and governments often intervene through monetary or fiscal policies to stabilize prices, but their effectiveness hinges on the underlying cause of deflation and the economy’s responsiveness to such measures."
86,"Explain how the concept of cross-elasticity of demand can be used to distinguish between goods that are substitutes, those that are complements and those that have no relationship. [8].","a
Explain how the concept of cross-elasticity of demand can be used to distinguish between goods that are substitutes, those that are complements and those that have no relationship. For knowledge and understanding of the concept of cross elasticity of demand. What it measures (1 mark) and the formula (1 mark) And application explaining that a positive value indicates a substitute (1 mark) and explains why (1 mark)And explains that a negative value indicates a complement (1 mark) and why (1 mark)And explains that a value of zero indicates unrelated goods (1 mark) and why (1 mark)
8
For knowledge and understanding, the candidate must display an awareness of the idea of ‘responsiveness’ as well as an accurate formula

","Cross-elasticity of demand measures the responsiveness of the quantity demanded of one good to a change in the price of another good. It is calculated using the formula: percentage change in quantity demanded of Good A divided by percentage change in price of Good B. This concept is critical in categorising goods as substitutes, complements, or unrelated. Substitute goods have a positive cross-elasticity of demand. For instance, if the price of tea increases, the demand for coffee may rise as consumers switch to the relatively cheaper alternative. The positive value arises because the two goods satisfy similar needs, so a price change for one directly influences demand for the other.  

Complementary goods exhibit a negative cross-elasticity of demand. Here, the demand for one good decreases when the price of its complementary good increases. For example, a rise in the price of printers reduces demand for printer ink, as both are consumed together. The inverse relationship reflects their interdependent usage. Goods with no relationship have a cross-elasticity of demand of zero, meaning price changes in one good do not affect the quantity demanded of the other. If the price of salt increases, demand for bicycles remains unchanged, as there is no functional or consumption-based link between them.  

The distinction hinges on the sign and magnitude of the cross-elasticity value. A strongly positive value indicates close substitutes, while a weakly positive value suggests less direct substitutability. Similarly, a highly negative value signifies strong complements, whereas a value near zero implies minimal or no relationship. However, interpreting these values depends on the timeframe considered—short-term responses may differ from long-term adjustments as consumer habits evolve. Additionally, the availability of alternatives or technological changes can alter elasticity over time. For instance, innovations might create new substitutes, weakening previously strong complementary relationships. Thus, while cross-elasticity provides a clear theoretical framework, its practical application requires careful consideration of dynamic market conditions."
