,0,1,2,3,4,pred1,correct_label,text
174,0.00030894902866271525,0.0,0.0,0.0,0.9996910509713373,waves,waves,healthy ear first note second singer range approximate two lo pitch human wer hearing
175,0.00025380291823674675,0.0,0.0,0.023364258991440286,0.9763819380903229,waves,waves,candle first frequency note front second singer lo two correct flame statement pitch amplitude smaller wer
176,0.0009582792078118022,0.006117044590396805,0.0,0.035230675009472,0.9576940011923194,waves,waves,normal wave longitudinal front point direction vibration nature vibrate human candle air another row range flame hearing make sound transverse vibrating
177,0.0,0.02427978042768774,0.0,0.11246051788652416,0.8632597016857882,waves,waves,wave air due movement amplitude greater diagram another point sound region
178,0.0,0.002481788870108848,0.0,0.05204809708388246,0.9454701140460087,waves,waves,air wave quieter sound higher pare pulse lower greater ship pitch amplitude echo received loudness
179,0.0,0.02875664334405174,0.0,0.04393567697981389,0.9273076796761344,waves,waves,speed sea person frequency depth pulse two ship sound echo received bed
180,0.0013621393140615392,0.03367256095214974,0.0,0.06378131239124013,0.9011839873425486,waves,waves,glass direct top person frequency scientist ray light block sound
181,0.006594176005545583,0.029304316392501764,0.0,0.11406610400353655,0.8500354035984161,waves,waves,glass direct top table increase produced decrease refraction scientist however light effect escape total angle ray two row internal name reflection block sound change
182,0.03220691440692219,0.008934726140954787,0.0,0.10516477407277516,0.8536935853793479,waves,waves,vacuum wave longitudinal house type bottom two travel row hill water sound received transverse radio
183,0.02615033297274874,0.005657297415374943,0.0,0.03423695413867591,0.9339554154732004,waves,waves,barrier wave reach radiated house reflected tank gap refracted bottom shallow hill water received radio
184,0.0019495672803695112,0.017656869655635555,0.0,0.07201427342408123,0.9083792896399138,waves,waves,speed barrier wave gap unit shallow water tank
185,0.05191918875650316,0.0,0.0,0.0,0.9480808112434969,waves,waves,per list hertz second unit transverse
186,0.0009446940902669254,0.02736467051723137,0.0,0.006272240913425889,0.9654183944790757,waves,waves,wave list diagram light ultraviolet infrared sound transverse
187,0.0,0.04584930215653898,0.0,0.17230592794075222,0.7818447699027088,waves,waves,wave diagram water distance passing shallow show slowly move
188,0.00037833488189223244,0.11186507259259007,0.0,0.38214944502251513,0.5056071475030025,waves,waves,deep per slow fixed water diagram fast pas number second passing shallow point show slowly move
189,0.000283238570802748,0.019960906739347365,0.0063579694621477495,0.2838950091995024,0.6895028760281998,waves,waves,speed wave air per fixed gap pas frequency front move number cupboard second point amplitude heater
190,0.007026174352413811,0.02820717750407144,0.0,0.44233717598647176,0.522429472157043,waves,waves,cool wave movement front warm diagram temperature direction gap water tank air row ripple away towards move cupboard wall heater
